CODIGO	ANIO	MES	DIA	PRECIPITACION	TEMP_MAXIMA	TEMP_MINIMA	VIENTO	PRESION	HUMEDAD	TIEMPO
M0051	1981	11	28	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
M0051	1981	11	29	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
M0051	1981	11	30	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
M0051	1981	12	1	0	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
M0051	1981	12	2	0	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
M0051	1981	12	3	0	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
M0051	1981	12	4	0	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
M0051	1981	12	5	1.6	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
M0051	1981	12	6	0	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
M0051	1981	12	7	0	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
M0051	1981	12	8	0	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
M0051	1981	12	9	0	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
M0051	1981	12	10	0	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
M0051	1981	12	11	0	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
M0051	1981	12	12	0	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
M0051	1981	12	13	0	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
M0051	1981	12	14	0	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
M0051	1981	12	15	0	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
M0051	1981	12	16	0	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
M0051	1981	12	17	0	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
M0051	1981	12	18	29.4	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
M0051	1981	12	19	1.8	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
M0051	1981	12	20	7.6	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
M0051	1981	12	21	3.4	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
M0051	1981	12	22	0.6	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
M0051	1981	12	23	0	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
M0051	1981	12	24	0.4	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
M0051	1981	12	25	2.2	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
M0051	1981	12	26	0.4	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
M0051	1981	12	27	0.1	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
M0051	1981	12	28	0	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
M0051	1981	12	29	1.5	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
M0051	1981	12	30	0.3	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
M0051	1981	12	31	0	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9
M0051	1982	1	1	0.6	22.1	22.1	-99.9	-99.9	-99.9	-99.9
M0051	1982	1	2	0.6	21.6	21.6	-99.9	-99.9	-99.9	-99.9
M0051	1982	1	3	0.1	22.5	22.5	-99.9	-99.9	-99.9	-99.9
M0051	1982	1	4	0.1	22.2	22.2	-99.9	-99.9	-99.9	-99.9
M0051	1982	1	5	0.1	22.4	22.4	-99.9	-99.9	-99.9	-99.9
M0051	1982	1	6	0	22.8	22.8	-99.9	-99.9	-99.9	-99.9
M0051	1982	1	7	0	23.1	23.1	-99.9	-99.9	-99.9	-99.9
M0051	1982	1	8	0	22	22	-99.9	-99.9	-99.9	-99.9
M0051	1982	1	9	0	23.2	23.2	-99.9	-99.9	-99.9	-99.9
M0051	1982	1	10	1	23.6	23.6	-99.9	-99.9	-99.9	-99.9
M0051	1982	1	11	0.1	22	22	-99.9	-99.9	-99.9	-99.9
M0051	1982	1	12	0.1	21.8	21.8	-99.9	-99.9	-99.9	-99.9
M0051	1982	1	13	5.5	21.8	21.8	-99.9	-99.9	-99.9	-99.9
M0051	1982	1	14	23.7	22.4	22.4	-99.9	-99.9	-99.9	-99.9
M0051	1982	1	15	0	21.4	21.4	-99.9	-99.9	-99.9	-99.9
M0051	1982	1	16	4.8	21.8	21.8	-99.9	-99.9	-99.9	-99.9
M0051	1982	1	17	0.3	20.6	20.6	-99.9	-99.9	-99.9	-99.9
M0051	1982	1	18	0	22.4	22.4	-99.9	-99.9	-99.9	-99.9
M0051	1982	1	19	0.3	22.5	22.5	-99.9	-99.9	-99.9	-99.9
M0051	1982	1	20	0	22.6	22.6	-99.9	-99.9	-99.9	-99.9
M0051	1982	1	21	32	23.4	23.4	-99.9	-99.9	-99.9	-99.9
M0051	1982	1	22	10.3	21.4	21.4	-99.9	-99.9	-99.9	-99.9
M0051	1982	1	23	63.9	22.2	22.2	-99.9	-99.9	-99.9	-99.9
M0051	1982	1	24	72.1	21.9	21.9	-99.9	-99.9	-99.9	-99.9
M0051	1982	1	25	1.5	20.6	20.6	-99.9	-99.9	-99.9	-99.9
M0051	1982	1	26	0.2	22.8	22.8	-99.9	-99.9	-99.9	-99.9
M0051	1982	1	27	0.3	23.2	23.2	-99.9	-99.9	-99.9	-99.9
M0051	1982	1	28	0	22.6	22.6	-99.9	-99.9	-99.9	-99.9
M0051	1982	1	29	1	23.3	23.3	-99.9	-99.9	-99.9	-99.9
M0051	1982	1	30	17.5	22.3	22.3	-99.9	-99.9	-99.9	-99.9
M0051	1982	1	31	13.3	22.3	22.3	-99.9	-99.9	-99.9	-99.9
M0051	1982	2	1	4.4	22	22	-99.9	-99.9	-99.9	-99.9
M0051	1982	2	2	28	22.6	22.6	-99.9	-99.9	-99.9	-99.9
M0051	1982	2	3	5.3	21.9	21.9	-99.9	-99.9	-99.9	-99.9
M0051	1982	2	4	55.8	21.6	21.6	-99.9	-99.9	-99.9	-99.9
M0051	1982	2	5	6.2	21	21	-99.9	-99.9	-99.9	-99.9
M0051	1982	2	6	14.3	22.1	22.1	-99.9	-99.9	-99.9	-99.9
M0051	1982	2	7	0.4	22.5	22.5	-99.9	-99.9	-99.9	-99.9
M0051	1982	2	8	0	23.9	23.9	-99.9	-99.9	-99.9	-99.9
M0051	1982	2	9	12.7	24.6	24.6	-99.9	-99.9	-99.9	-99.9
M0051	1982	2	10	0	23.1	23.1	-99.9	-99.9	-99.9	-99.9
M0051	1982	2	11	0	24.6	24.6	-99.9	-99.9	-99.9	-99.9
M0051	1982	2	12	0	21.6	21.6	-99.9	-99.9	-99.9	-99.9
M0051	1982	2	13	0.7	23.5	23.5	-99.9	-99.9	-99.9	-99.9
M0051	1982	2	14	3.8	21.6	21.6	-99.9	-99.9	-99.9	-99.9
M0051	1982	2	15	3.9	23.1	23.1	-99.9	-99.9	-99.9	-99.9
M0051	1982	2	16	15.3	22.4	22.4	-99.9	-99.9	-99.9	-99.9
M0051	1982	2	17	0.1	23	23	-99.9	-99.9	-99.9	-99.9
M0051	1982	2	18	0	23.2	23.2	-99.9	-99.9	-99.9	-99.9
M0051	1982	2	19	5.4	23.8	23.8	-99.9	-99.9	-99.9	-99.9
M0051	1982	2	20	51.3	22.3	22.3	-99.9	-99.9	-99.9	-99.9
M0051	1982	2	21	3.1	21.8	21.8	-99.9	-99.9	-99.9	-99.9
M0051	1982	2	22	0	23.8	23.8	-99.9	-99.9	-99.9	-99.9
M0051	1982	2	23	4.5	22.5	22.5	-99.9	-99.9	-99.9	-99.9
M0051	1982	2	24	1.2	23.2	23.2	-99.9	-99.9	-99.9	-99.9
M0051	1982	2	25	0	23.4	23.4	-99.9	-99.9	-99.9	-99.9
M0051	1982	2	26	33.1	23.7	23.7	-99.9	-99.9	-99.9	-99.9
M0051	1982	2	27	0	20.8	20.8	-99.9	-99.9	-99.9	-99.9
M0051	1982	2	28	0.2	23	23	-99.9	-99.9	-99.9	-99.9
M0051	1982	3	1	0	23.1	23.1	-99.9	-99.9	-99.9	-99.9
M0051	1982	3	2	4.9	22.8	22.8	-99.9	-99.9	-99.9	-99.9
M0051	1982	3	3	0.5	22.3	22.3	-99.9	-99.9	-99.9	-99.9
M0051	1982	3	4	0	23.5	23.5	-99.9	-99.9	-99.9	-99.9
M0051	1982	3	5	0	24.3	24.3	-99.9	-99.9	-99.9	-99.9
M0051	1982	3	6	0	24	24	-99.9	-99.9	-99.9	-99.9
M0051	1982	3	7	0	23.1	23.1	-99.9	-99.9	-99.9	-99.9
M0051	1982	3	8	4	24.2	24.2	-99.9	-99.9	-99.9	-99.9
M0051	1982	3	9	27.3	23	23	-99.9	-99.9	-99.9	-99.9
M0051	1982	3	10	11.9	22	22	-99.9	-99.9	-99.9	-99.9
M0051	1982	3	11	26.2	21.8	21.8	-99.9	-99.9	-99.9	-99.9
M0051	1982	3	12	0	21	21	-99.9	-99.9	-99.9	-99.9
M0051	1982	3	13	0.4	22.3	22.3	-99.9	-99.9	-99.9	-99.9
M0051	1982	3	14	2.2	21.9	21.9	-99.9	-99.9	-99.9	-99.9
M0051	1982	3	15	1	22.2	22.2	-99.9	-99.9	-99.9	-99.9
M0051	1982	3	16	10	22.4	22.4	-99.9	-99.9	-99.9	-99.9
M0051	1982	3	17	0.3	22	22	-99.9	-99.9	-99.9	-99.9
M0051	1982	3	18	0	22.4	22.4	-99.9	-99.9	-99.9	-99.9
M0051	1982	3	19	0	23.4	23.4	-99.9	-99.9	-99.9	-99.9
M0051	1982	3	20	0	22.9	22.9	-99.9	-99.9	-99.9	-99.9
M0051	1982	3	21	0	22.3	22.3	-99.9	-99.9	-99.9	-99.9
M0051	1982	3	22	0	23.2	23.2	-99.9	-99.9	-99.9	-99.9
M0051	1982	3	23	1.9	23.6	23.6	-99.9	-99.9	-99.9	-99.9
M0051	1982	3	24	0.3	22.5	22.5	-99.9	-99.9	-99.9	-99.9
M0051	1982	3	25	0.1	23.6	23.6	-99.9	-99.9	-99.9	-99.9
M0051	1982	3	26	1.8	23	23	-99.9	-99.9	-99.9	-99.9
M0051	1982	3	27	26.5	22.2	22.2	-99.9	-99.9	-99.9	-99.9
M0051	1982	3	28	0	22.8	22.8	-99.9	-99.9	-99.9	-99.9
M0051	1982	3	29	2.2	23.3	23.3	-99.9	-99.9	-99.9	-99.9
M0051	1982	3	30	0.2	22.3	22.3	-99.9	-99.9	-99.9	-99.9
M0051	1982	3	31	0	22.8	22.8	-99.9	-99.9	-99.9	-99.9
M0051	1982	4	1	0.8	23.5	23.5	-99.9	-99.9	-99.9	-99.9
M0051	1982	4	2	0	22.2	22.2	-99.9	-99.9	-99.9	-99.9
M0051	1982	4	3	9.5	23.6	23.6	-99.9	-99.9	-99.9	-99.9
M0051	1982	4	4	0.3	21.9	21.9	-99.9	-99.9	-99.9	-99.9
M0051	1982	4	5	1.4	23.4	23.4	-99.9	-99.9	-99.9	-99.9
M0051	1982	4	6	15.5	22.4	22.4	-99.9	-99.9	-99.9	-99.9
M0051	1982	4	7	0	22.4	22.4	-99.9	-99.9	-99.9	-99.9
M0051	1982	4	8	16.7	22.5	22.5	-99.9	-99.9	-99.9	-99.9
M0051	1982	4	9	16.7	21.5	21.5	-99.9	-99.9	-99.9	-99.9
M0051	1982	4	10	0	22.9	22.9	-99.9	-99.9	-99.9	-99.9
M0051	1982	4	11	0.1	22.9	22.9	-99.9	-99.9	-99.9	-99.9
M0051	1982	4	12	52.2	23	23	-99.9	-99.9	-99.9	-99.9
M0051	1982	4	13	0	22.2	22.2	-99.9	-99.9	-99.9	-99.9
M0051	1982	4	14	0	22.2	22.2	-99.9	-99.9	-99.9	-99.9
M0051	1982	4	15	0	22.1	22.1	-99.9	-99.9	-99.9	-99.9
M0051	1982	4	16	0	21.6	21.6	-99.9	-99.9	-99.9	-99.9
M0051	1982	4	17	0	22.4	22.4	-99.9	-99.9	-99.9	-99.9
M0051	1982	4	18	0	22.9	22.9	-99.9	-99.9	-99.9	-99.9
M0051	1982	4	19	0.1	22.2	22.2	-99.9	-99.9	-99.9	-99.9
M0051	1982	4	20	0	19.6	19.6	-99.9	-99.9	-99.9	-99.9
M0051	1982	4	21	0.5	22.6	22.6	-99.9	-99.9	-99.9	-99.9
M0051	1982	4	22	0	22.6	22.6	-99.9	-99.9	-99.9	-99.9
M0051	1982	4	23	2.4	22.6	22.6	-99.9	-99.9	-99.9	-99.9
M0051	1982	4	24	0	21.3	21.3	-99.9	-99.9	-99.9	-99.9
M0051	1982	4	25	0.2	21.5	21.5	-99.9	-99.9	-99.9	-99.9
M0051	1982	4	26	0	22.6	22.6	-99.9	-99.9	-99.9	-99.9
M0051	1982	4	27	26.7	21.8	21.8	-99.9	-99.9	-99.9	-99.9
M0051	1982	4	28	6	21.2	21.2	-99.9	-99.9	-99.9	-99.9
M0051	1982	4	29	0	22.2	22.2	-99.9	-99.9	-99.9	-99.9
M0051	1982	4	30	0	22.1	22.1	-99.9	-99.9	-99.9	-99.9
M0051	1982	5	1	0	22.9	22.9	-99.9	-99.9	-99.9	-99.9
M0051	1982	5	2	0.7	23.3	23.3	-99.9	-99.9	-99.9	-99.9
M0051	1982	5	3	1.2	22.6	22.6	-99.9	-99.9	-99.9	-99.9
M0051	1982	5	4	1	23.1	23.1	-99.9	-99.9	-99.9	-99.9
M0051	1982	5	5	0.1	22.8	22.8	-99.9	-99.9	-99.9	-99.9
M0051	1982	5	6	0	22.2	22.2	-99.9	-99.9	-99.9	-99.9
M0051	1982	5	7	0	22.4	22.4	-99.9	-99.9	-99.9	-99.9
M0051	1982	5	8	0.6	22.5	22.5	-99.9	-99.9	-99.9	-99.9
M0051	1982	5	9	0	21.9	21.9	-99.9	-99.9	-99.9	-99.9
M0051	1982	5	10	0	23	23	-99.9	-99.9	-99.9	-99.9
M0051	1982	5	11	0.1	22.3	22.3	-99.9	-99.9	-99.9	-99.9
M0051	1982	5	12	0.1	22.4	22.4	-99.9	-99.9	-99.9	-99.9
M0051	1982	5	13	0	22.1	22.1	-99.9	-99.9	-99.9	-99.9
M0051	1982	5	14	0	21.5	21.5	-99.9	-99.9	-99.9	-99.9
M0051	1982	5	15	0	21.9	21.9	-99.9	-99.9	-99.9	-99.9
M0051	1982	5	16	0.4	21.7	21.7	-99.9	-99.9	-99.9	-99.9
M0051	1982	5	17	0	22	22	-99.9	-99.9	-99.9	-99.9
M0051	1982	5	18	0.3	21.8	21.8	-99.9	-99.9	-99.9	-99.9
M0051	1982	5	19	0.5	21.6	21.6	-99.9	-99.9	-99.9	-99.9
M0051	1982	5	20	0	21.8	21.8	-99.9	-99.9	-99.9	-99.9
M0051	1982	5	21	0.1	21	21	-99.9	-99.9	-99.9	-99.9
M0051	1982	5	22	0.5	21.9	21.9	-99.9	-99.9	-99.9	-99.9
M0051	1982	5	23	0	21.7	21.7	-99.9	-99.9	-99.9	-99.9
M0051	1982	5	24	0	22.3	22.3	-99.9	-99.9	-99.9	-99.9
M0051	1982	5	25	0	20.4	20.4	-99.9	-99.9	-99.9	-99.9
M0051	1982	5	26	0.9	22.1	22.1	-99.9	-99.9	-99.9	-99.9
M0051	1982	5	27	0.2	22.9	22.9	-99.9	-99.9	-99.9	-99.9
M0051	1982	5	28	0	22.3	22.3	-99.9	-99.9	-99.9	-99.9
M0051	1982	5	29	0	20.9	20.9	-99.9	-99.9	-99.9	-99.9
M0051	1982	5	30	0	21.1	21.1	-99.9	-99.9	-99.9	-99.9
M0051	1982	5	31	0.2	19.8	19.8	-99.9	-99.9	-99.9	-99.9
M0051	1982	6	1	0	20.5	20.5	-99.9	-99.9	-99.9	-99.9
M0051	1982	6	2	0	21.2	21.2	-99.9	-99.9	-99.9	-99.9
M0051	1982	6	3	0	21	21	-99.9	-99.9	-99.9	-99.9
M0051	1982	6	4	0	21.6	21.6	-99.9	-99.9	-99.9	-99.9
M0051	1982	6	5	0	21	21	-99.9	-99.9	-99.9	-99.9
M0051	1982	6	6	0	22.1	22.1	-99.9	-99.9	-99.9	-99.9
M0051	1982	6	7	0	21.4	21.4	-99.9	-99.9	-99.9	-99.9
M0051	1982	6	8	0	21.2	21.2	-99.9	-99.9	-99.9	-99.9
M0051	1982	6	9	0	20.6	20.6	-99.9	-99.9	-99.9	-99.9
M0051	1982	6	10	0	22	22	-99.9	-99.9	-99.9	-99.9
M0051	1982	6	11	0	22.1	22.1	-99.9	-99.9	-99.9	-99.9
M0051	1982	6	12	0	21.3	21.3	-99.9	-99.9	-99.9	-99.9
M0051	1982	6	13	0	21.4	21.4	-99.9	-99.9	-99.9	-99.9
M0051	1982	6	14	0	22.1	22.1	-99.9	-99.9	-99.9	-99.9
M0051	1982	6	15	0	21.3	21.3	-99.9	-99.9	-99.9	-99.9
M0051	1982	6	16	0	21.3	21.3	-99.9	-99.9	-99.9	-99.9
M0051	1982	6	17	0	21.7	21.7	-99.9	-99.9	-99.9	-99.9
M0051	1982	6	18	0	22	22	-99.9	-99.9	-99.9	-99.9
M0051	1982	6	19	0	21.8	21.8	-99.9	-99.9	-99.9	-99.9
M0051	1982	6	20	0.5	21.6	21.6	-99.9	-99.9	-99.9	-99.9
M0051	1982	6	21	0	21.4	21.4	-99.9	-99.9	-99.9	-99.9
M0051	1982	6	22	0	21.9	21.9	-99.9	-99.9	-99.9	-99.9
M0051	1982	6	23	0	20.5	20.5	-99.9	-99.9	-99.9	-99.9
M0051	1982	6	24	0	21.8	21.8	-99.9	-99.9	-99.9	-99.9
M0051	1982	6	25	0	22.1	22.1	-99.9	-99.9	-99.9	-99.9
M0051	1982	6	26	0	21.2	21.2	-99.9	-99.9	-99.9	-99.9
M0051	1982	6	27	0	21.4	21.4	-99.9	-99.9	-99.9	-99.9
M0051	1982	6	28	0	21.3	21.3	-99.9	-99.9	-99.9	-99.9
M0051	1982	6	29	0	20.1	20.1	-99.9	-99.9	-99.9	-99.9
M0051	1982	6	30	0	20.8	20.8	-99.9	-99.9	-99.9	-99.9
M0051	1982	7	1	0	19.9	19.9	-99.9	-99.9	-99.9	-99.9
M0051	1982	7	2	0	21.5	21.5	-99.9	-99.9	-99.9	-99.9
M0051	1982	7	3	0	21.3	21.3	-99.9	-99.9	-99.9	-99.9
M0051	1982	7	4	0	21.8	21.8	-99.9	-99.9	-99.9	-99.9
M0051	1982	7	5	0	21.7	21.7	-99.9	-99.9	-99.9	-99.9
M0051	1982	7	6	0	22	22	-99.9	-99.9	-99.9	-99.9
M0051	1982	7	7	0	22	22	-99.9	-99.9	-99.9	-99.9
M0051	1982	7	8	0	21.9	21.9	-99.9	-99.9	-99.9	-99.9
M0051	1982	7	9	0	20.4	20.4	-99.9	-99.9	-99.9	-99.9
M0051	1982	7	10	0	21.2	21.2	-99.9	-99.9	-99.9	-99.9
M0051	1982	7	11	0	21.5	21.5	-99.9	-99.9	-99.9	-99.9
M0051	1982	7	12	0	21.5	21.5	-99.9	-99.9	-99.9	-99.9
M0051	1982	7	13	0	20.9	20.9	-99.9	-99.9	-99.9	-99.9
M0051	1982	7	14	0	20.3	20.3	-99.9	-99.9	-99.9	-99.9
M0051	1982	7	15	0	20.8	20.8	-99.9	-99.9	-99.9	-99.9
M0051	1982	7	16	0	21.3	21.3	-99.9	-99.9	-99.9	-99.9
M0051	1982	7	17	0	21	21	-99.9	-99.9	-99.9	-99.9
M0051	1982	7	18	0	20.8	20.8	-99.9	-99.9	-99.9	-99.9
M0051	1982	7	19	0	21.3	21.3	-99.9	-99.9	-99.9	-99.9
M0051	1982	7	20	0	21.2	21.2	-99.9	-99.9	-99.9	-99.9
M0051	1982	7	21	0	20.4	20.4	-99.9	-99.9	-99.9	-99.9
M0051	1982	7	22	0	20.3	20.3	-99.9	-99.9	-99.9	-99.9
M0051	1982	7	23	0	20.7	20.7	-99.9	-99.9	-99.9	-99.9
M0051	1982	7	24	0	20.8	20.8	-99.9	-99.9	-99.9	-99.9
M0051	1982	7	25	0	19.5	19.5	-99.9	-99.9	-99.9	-99.9
M0051	1982	7	26	0	20.4	20.4	-99.9	-99.9	-99.9	-99.9
M0051	1982	7	27	0	21.2	21.2	-99.9	-99.9	-99.9	-99.9
M0051	1982	7	28	0.2	20.4	20.4	-99.9	-99.9	-99.9	-99.9
M0051	1982	7	29	0	19.7	19.7	-99.9	-99.9	-99.9	-99.9
M0051	1982	7	30	0	21.4	21.4	-99.9	-99.9	-99.9	-99.9
M0051	1982	7	31	0	21.5	21.5	-99.9	-99.9	-99.9	-99.9
M0051	1982	8	1	0	21.1	21.1	-99.9	-99.9	-99.9	-99.9
M0051	1982	8	2	0	20.5	20.5	-99.9	-99.9	-99.9	-99.9
M0051	1982	8	3	0	20.7	20.7	-99.9	-99.9	-99.9	-99.9
M0051	1982	8	4	0	20.8	20.8	-99.9	-99.9	-99.9	-99.9
M0051	1982	8	5	0	20.8	20.8	-99.9	-99.9	-99.9	-99.9
M0051	1982	8	6	0	20.9	20.9	-99.9	-99.9	-99.9	-99.9
M0051	1982	8	7	0	20.7	20.7	-99.9	-99.9	-99.9	-99.9
M0051	1982	8	8	0	21.3	21.3	-99.9	-99.9	-99.9	-99.9
M0051	1982	8	9	0	21.2	21.2	-99.9	-99.9	-99.9	-99.9
M0051	1982	8	10	0	21.6	21.6	-99.9	-99.9	-99.9	-99.9
M0051	1982	8	11	0	20.1	20.1	-99.9	-99.9	-99.9	-99.9
M0051	1982	8	12	0	20.5	20.5	-99.9	-99.9	-99.9	-99.9
M0051	1982	8	13	0	20.2	20.2	-99.9	-99.9	-99.9	-99.9
M0051	1982	8	14	0	20.4	20.4	-99.9	-99.9	-99.9	-99.9
M0051	1982	8	15	0	19.6	19.6	-99.9	-99.9	-99.9	-99.9
M0051	1982	8	16	0	20	20	-99.9	-99.9	-99.9	-99.9
M0051	1982	8	17	0	20	20	-99.9	-99.9	-99.9	-99.9
M0051	1982	8	18	0	19.4	19.4	-99.9	-99.9	-99.9	-99.9
M0051	1982	8	19	0	19.8	19.8	-99.9	-99.9	-99.9	-99.9
M0051	1982	8	20	0	20.5	20.5	-99.9	-99.9	-99.9	-99.9
M0051	1982	8	21	0	19.7	19.7	-99.9	-99.9	-99.9	-99.9
M0051	1982	8	22	0	19.8	19.8	-99.9	-99.9	-99.9	-99.9
M0051	1982	8	23	0	20	20	-99.9	-99.9	-99.9	-99.9
M0051	1982	8	24	0	20.5	20.5	-99.9	-99.9	-99.9	-99.9
M0051	1982	8	25	0	19.5	19.5	-99.9	-99.9	-99.9	-99.9
M0051	1982	8	26	0	20	20	-99.9	-99.9	-99.9	-99.9
M0051	1982	8	27	0	20.3	20.3	-99.9	-99.9	-99.9	-99.9
M0051	1982	8	28	0	18.9	18.9	-99.9	-99.9	-99.9	-99.9
M0051	1982	8	29	0	19.4	19.4	-99.9	-99.9	-99.9	-99.9
M0051	1982	8	30	0	20.7	20.7	-99.9	-99.9	-99.9	-99.9
M0051	1982	8	31	0	19.8	19.8	-99.9	-99.9	-99.9	-99.9
M0051	1982	9	1	0	19.7	19.7	-99.9	-99.9	-99.9	-99.9
M0051	1982	9	2	0	19.7	19.7	-99.9	-99.9	-99.9	-99.9
M0051	1982	9	3	0	20.6	20.6	-99.9	-99.9	-99.9	-99.9
M0051	1982	9	4	0	19.7	19.7	-99.9	-99.9	-99.9	-99.9
M0051	1982	9	5	0	19.7	19.7	-99.9	-99.9	-99.9	-99.9
M0051	1982	9	6	0	20.1	20.1	-99.9	-99.9	-99.9	-99.9
M0051	1982	9	7	0	21.6	21.6	-99.9	-99.9	-99.9	-99.9
M0051	1982	9	8	0	20.9	20.9	-99.9	-99.9	-99.9	-99.9
M0051	1982	9	9	0.1	20.4	20.4	-99.9	-99.9	-99.9	-99.9
M0051	1982	9	10	0	20.6	20.6	-99.9	-99.9	-99.9	-99.9
M0051	1982	9	11	0	20	20	-99.9	-99.9	-99.9	-99.9
M0051	1982	9	12	0	20.5	20.5	-99.9	-99.9	-99.9	-99.9
M0051	1982	9	13	0	20.6	20.6	-99.9	-99.9	-99.9	-99.9
M0051	1982	9	14	0	21	21	-99.9	-99.9	-99.9	-99.9
M0051	1982	9	15	0	20.8	20.8	-99.9	-99.9	-99.9	-99.9
M0051	1982	9	16	0	21	21	-99.9	-99.9	-99.9	-99.9
M0051	1982	9	17	0	20.4	20.4	-99.9	-99.9	-99.9	-99.9
M0051	1982	9	18	0	21.3	21.3	-99.9	-99.9	-99.9	-99.9
M0051	1982	9	19	0	21.2	21.2	-99.9	-99.9	-99.9	-99.9
M0051	1982	9	20	0	21.2	21.2	-99.9	-99.9	-99.9	-99.9
M0051	1982	9	21	0	21.6	21.6	-99.9	-99.9	-99.9	-99.9
M0051	1982	9	22	0	20.8	20.8	-99.9	-99.9	-99.9	-99.9
M0051	1982	9	23	0	22	22	-99.9	-99.9	-99.9	-99.9
M0051	1982	9	24	1.6	22.3	22.3	-99.9	-99.9	-99.9	-99.9
M0051	1982	9	25	0.4	21.6	21.6	-99.9	-99.9	-99.9	-99.9
M0051	1982	9	26	0.7	21.8	21.8	-99.9	-99.9	-99.9	-99.9
M0051	1982	9	27	0	21.6	21.6	-99.9	-99.9	-99.9	-99.9
M0051	1982	9	28	0	22.1	22.1	-99.9	-99.9	-99.9	-99.9
M0051	1982	9	29	0	21.5	21.5	-99.9	-99.9	-99.9	-99.9
M0051	1982	9	30	0	22.3	22.3	-99.9	-99.9	-99.9	-99.9
M0051	1982	10	1	0	20.9	20.9	-99.9	-99.9	-99.9	-99.9
M0051	1982	10	2	1	21.8	21.8	-99.9	-99.9	-99.9	-99.9
M0051	1982	10	3	0.2	22.2	22.2	-99.9	-99.9	-99.9	-99.9
M0051	1982	10	4	14.9	22	22	-99.9	-99.9	-99.9	-99.9
M0051	1982	10	5	0	21.4	21.4	-99.9	-99.9	-99.9	-99.9
M0051	1982	10	6	0	22.5	22.5	-99.9	-99.9	-99.9	-99.9
M0051	1982	10	7	0	22.3	22.3	-99.9	-99.9	-99.9	-99.9
M0051	1982	10	8	0	21.8	21.8	-99.9	-99.9	-99.9	-99.9
M0051	1982	10	9	0	21.5	21.5	-99.9	-99.9	-99.9	-99.9
M0051	1982	10	10	0	21.8	21.8	-99.9	-99.9	-99.9	-99.9
M0051	1982	10	11	0.2	21.8	21.8	-99.9	-99.9	-99.9	-99.9
M0051	1982	10	12	0	21.4	21.4	-99.9	-99.9	-99.9	-99.9
M0051	1982	10	13	0	21.7	21.7	-99.9	-99.9	-99.9	-99.9
M0051	1982	10	14	0	22.5	22.5	-99.9	-99.9	-99.9	-99.9
M0051	1982	10	15	0	22.4	22.4	-99.9	-99.9	-99.9	-99.9
M0051	1982	10	16	0.9	22	22	-99.9	-99.9	-99.9	-99.9
M0051	1982	10	17	0.2	21.6	21.6	-99.9	-99.9	-99.9	-99.9
M0051	1982	10	18	0	21.9	21.9	-99.9	-99.9	-99.9	-99.9
M0051	1982	10	19	0	22.9	22.9	-99.9	-99.9	-99.9	-99.9
M0051	1982	10	20	1.7	22.6	22.6	-99.9	-99.9	-99.9	-99.9
M0051	1982	10	21	0	22.8	22.8	-99.9	-99.9	-99.9	-99.9
M0051	1982	10	22	0	21.9	21.9	-99.9	-99.9	-99.9	-99.9
M0051	1982	10	23	0.3	23.1	23.1	-99.9	-99.9	-99.9	-99.9
M0051	1982	10	24	0	22.8	22.8	-99.9	-99.9	-99.9	-99.9
M0051	1982	10	25	0	22.6	22.6	-99.9	-99.9	-99.9	-99.9
M0051	1982	10	26	1.2	22.5	22.5	-99.9	-99.9	-99.9	-99.9
M0051	1982	10	27	0	21.5	21.5	-99.9	-99.9	-99.9	-99.9
M0051	1982	10	28	0	22.2	22.2	-99.9	-99.9	-99.9	-99.9
